Document Code,Meeting Code,会议类型,Expense Code,费用类型,Issue Code,问题类型,SOP描述,标准处理方法,"向员工展示的问题描述（合并问题描述和处理方法）"
MN061001,06,培训会,10,会议住宿费,01,HCP住宿标准,根据SOP规定，提供HCP的住宿费北上广深不得超过1000元/人/晚，其他城市不超过750元/人/晚，海外城市不超过2000元/人/晚，高于上述标准的住宿费需事前获得业务部负责人和合规审计部负责人的书面批准,请提供,根据SOP规定，提供HCP的住宿费北上广深不得超过1000元/人/晚，其他城市不超过750元/人/晚，海外城市不超过2000元/人/晚，高于上述标准的住宿费需事前获得业务部负责人和合规审计部负责人的书面批准请提供
MN061002,06,培训会,10,会议住宿费,02,个人卡支付,根据SOP规定，个人银行卡支付超过300元，需提供付款记录及带有持卡人姓名的个人卡照片或银行对账单,请提供,根据SOP规定，个人银行卡支付超过300元，需提供付款记录及带有持卡人姓名的个人卡照片或银行对账单请提供
MN061003,06,培训会,10,会议住宿费,03,现金支付,"“微信零钱”、""支付宝花呗”及“京东白条”支付，系统付款类型应选择“现金”非“个人卡”，需驳回修改",已为您系统驳回，请重新提交完成业务审批流程后@通知审核员,"“微信零钱”、""支付宝花呗”及“京东白条”支付，系统付款类型应选择“现金”非“个人卡”，需驳回修改已为您系统驳回，请重新提交完成业务审批流程后@通知审核员"
MN061051,06,培训会,10,会议住宿费,51,会议权限_学术论坛,根据SOP规定，培训会可举办的组织者岗位为市场部经理及以上级别和大区业务销售经理及以上，您无权限举办此类型会议,请提供逐级审批至部门负责人的授权邮件并抄送合规,根据SOP规定，培训会可举办的组织者岗位为市场部经理及以上级别和大区业务销售经理及以上，您无权限举办此类型会议请提供逐级审批至部门负责人的授权邮件并抄送合规
MN061052,06,培训会,10,会议住宿费,52,会议议程_变更,学会活动变更会议时间、会议地点需提供企业微信变更流程或变更审批邮件,请提供,学会活动变更会议时间、会议地点需提供企业微信变更流程或变更审批邮件请提供
MN061053,06,培训会,10,会议住宿费,53,会议议程_不一致,会议议程内容与系统填报的实际会议情况不一致,请确认并提供更新的会议议程,会议议程内容与系统填报的实际会议情况不一致请确认并提供更新的会议议程
MN061054,06,培训会,10,会议住宿费,54,会议议程_不完整,会议议程需包含会议日期、会议开展时间、会议地点、会议内容、演讲主题和演讲人,请补充提供,会议议程需包含会议日期、会议开展时间、会议地点、会议内容、演讲主题和演讲人请补充提供
MN061055,06,培训会,10,会议住宿费,55,会议议程_时长不足,根据SOP规定，培训会会议时长需≥ 半天（2-4H）,请确认,根据SOP规定，培训会会议时长需≥ 半天（2-4H）请确认
MN061056,06,培训会,10,会议住宿费,56,会议地点_禁止景区,根据SOP规定，禁止在景区名胜或铺张奢侈的地点举办或参加会议,不符合要求不予报销,根据SOP规定，禁止在景区名胜或铺张奢侈的地点举办或参加会议不符合要求不予报销
MN061057,06,培训会,10,会议住宿费,57,会议地点_禁止场所,根据SOP规定，禁止在水疗会所、温泉、度假、滑雪、高尔夫、赌博、邮轮、洗浴中心、KTV娱乐及以以上为主业的场所举办学术活动或进行业务招待活动,不符合要求不予报销,根据SOP规定，禁止在水疗会所、温泉、度假、滑雪、高尔夫、赌博、邮轮、洗浴中心、KTV娱乐及以以上为主业的场所举办学术活动或进行业务招待活动不符合要求不予报销
MN061058,06,培训会,10,会议住宿费,58,会议签到_系统人数不一致,系统实际内外部参会人数与签到表不一致,请确认实际内外部参会人数，并解释说明,系统实际内外部参会人数与签到表不一致请确认实际内外部参会人数，并解释说明
MN061059,06,培训会,10,会议住宿费,59,会议签到_整场未电子签到,根据SOP规定，整场会议未使用电子签到单需提供逐级审批至部门负责人的审批邮件,请提供,根据SOP规定，整场会议未使用电子签到单需提供逐级审批至部门负责人的审批邮件请提供
MN061060,06,培训会,10,会议住宿费,60,会议签到_缺线下签到原件,根据SOP规定，线下签到单原件需邮寄至我司,请将原件邮寄至我司，邮寄后提供快递单号,根据SOP规定，线下签到单原件需邮寄至我司请将原件邮寄至我司，邮寄后提供快递单号
MN061061,06,培训会,10,会议住宿费,61,会议签到_线下签到缺审批,根据SOP规定，线下签到表下方的“负责与会医疗专业人士的内部员工签字（确认以上签字及备注属实）”和“直线经理签字（确认以上签字及代表说明复核公司要求）”需相应负责人签字,将为您寄回线下签到表，请补充签字后原件寄回我司,根据SOP规定，线下签到表下方的“负责与会医疗专业人士的内部员工签字（确认以上签字及备注属实）”和“直线经理签字（确认以上签字及代表说明复核公司要求）”需相应负责人签字将为您寄回线下签到表，请补充签字后原件寄回我司
MN061062,06,培训会,10,会议住宿费,62,会议照片_缺水印,根据SOP规定，会议照片需使用水印相机拍摄活动现场照片，并注明活动时间、活动地点、活动主题,请补充提供，如不符合要求将不予报销,根据SOP规定，会议照片需使用水印相机拍摄活动现场照片，并注明活动时间、活动地点、活动主题请补充提供，如不符合要求将不予报销
MN061063,06,培训会,10,会议住宿费,63,会议照片_缺会议主题,根据SOP规定，会议照片需体现并反映会议主题（如PPT标题、横幅、易拉宝等），且照片中的会议主题需清洗,请补充提供，如不符合要求将不予报销,根据SOP规定，会议照片需体现并反映会议主题（如PPT标题、横幅、易拉宝等），且照片中的会议主题需清洗请补充提供，如不符合要求将不予报销
MN061064,06,培训会,10,会议住宿费,64,会议照片_缺付费讲者,根据SOP规定，付费讲者需提供正面清晰演讲照片，照片应体现付费讲者和一张会议幻灯稿同框的场景，要求可识别付费讲者并能体现所参加会议,请补充提供，如不符合要求将不予报销,根据SOP规定，付费讲者需提供正面清晰演讲照片，照片应体现付费讲者和一张会议幻灯稿同框的场景，要求可识别付费讲者并能体现所参加会议请补充提供，如不符合要求将不予报销
MN061065,06,培训会,10,会议住宿费,65,会议照片_水印与议程不一致,根据SOP规定，会议照片水印所反映拍摄时间与会议议程相一致,请补充提供，如不符合要求将不予报销,根据SOP规定，会议照片水印所反映拍摄时间与会议议程相一致请补充提供，如不符合要求将不予报销
MN061066,06,培训会,10,会议住宿费,66,会议照片_人数标准不符,根据SOP规定，培训会会议照片需显示50%及以上参会人员（内+外）,请补充提供，如不符合要求将不予报销,根据SOP规定，培训会会议照片需显示50%及以上参会人员（内+外）请补充提供，如不符合要求将不予报销
MN061067,06,培训会,10,会议住宿费,67,会议人数_内部人数不符,根据SOP规定，培训会内部参与培训人员不得低于5人,请确认实际内部参会人数,根据SOP规定，培训会内部参与培训人员不得低于5人请确认实际内部参会人数
MN061068,06,培训会,10,会议住宿费,68,报销范围_时效,根据SOP规定，原则上公司仅承担学术活动会议议程前后24小时内所产生的相关费用，例外事项需提供部门负责人及合规审计总监的共同批准,如需报销请提供特批,根据SOP规定，原则上公司仅承担学术活动会议议程前后24小时内所产生的相关费用，例外事项需提供部门负责人及合规审计总监的共同批准如需报销请提供特批
MN061069,06,培训会,10,会议住宿费,69,报销范围_费用,根据SOP规定，培训会可报销费用有讲课费、餐饮、住宿费、场租和交通费,额外费用不予报销已为您扣除,根据SOP规定，培训会可报销费用有讲课费、餐饮、住宿费、场租和交通费额外费用不予报销已为您扣除
MN061101,06,培训会,11,会议杂项开支,01,个人卡支付,根据SOP规定，个人银行卡支付超过300元，需提供付款记录及带有持卡人姓名的个人卡照片或银行对账单,请提供,根据SOP规定，个人银行卡支付超过300元，需提供付款记录及带有持卡人姓名的个人卡照片或银行对账单请提供
MN061102,06,培训会,11,会议杂项开支,02,现金支付,"“微信零钱”、""支付宝花呗”及“京东白条”支付，系统付款类型应选择“现金”非“个人卡”，需驳回修改",已为您系统驳回，请重新提交完成业务审批流程后@通知审核员,"“微信零钱”、""支付宝花呗”及“京东白条”支付，系统付款类型应选择“现金”非“个人卡”，需驳回修改已为您系统驳回，请重新提交完成业务审批流程后@通知审核员"
